SECT,DIV,GROUP,CLASS,SECT_DESC,DIV_DESC,GROUP_DESC,CLASS_DESC,SIZE,GEOCODE,PROVINCE,MUNICIPIO,PROVINCE_DESC,MUNICIPIO_DESC,EMPRESAS
D,D21,D21210,D212102102,Industrias Manufactureras,Fabricacion de Papel y Productos de papel,Fabricacion de Papel y Productos de papel,Fabricación de papel y cartón ondulado y de envases de papel y cartón,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D21,D21210,D212102102,Industrias Manufactureras,Fabricacion de Papel y Productos de papel,Fabricacion de Papel y Productos de papel,Fabricación de papel y cartón ondulado y de envases de papel y cartón,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D21,D21210,D212102109,Industrias Manufactureras,Fabricacion de Papel y Productos de papel,Fabricacion de Papel y Productos de papel,Fabricación de otros artículos de papel y cartón,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,4
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,4
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",100 a 249,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,4
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,4
D,D22,D22221,D222212211,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de libros, folletos, partituras y otras publicaciones",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D22,D22221,D222212212,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de periódicos, revistas y publicaciones periódicas",001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212212,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de periódicos, revistas y publicaciones periódicas",050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212212,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de periódicos, revistas y publicaciones periódicas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212212,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,"Edición de periódicos, revistas y publicaciones periódicas",010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212213,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Edición de grabaciones,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212213,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Edición de grabaciones,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22221,D222212219,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de Edicion,Otras actividades de edición,001 a 009,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,100 a 249,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,100 a 249,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,100 a 249,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,050 a 099,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,3
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,1
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
D,D22,D22222,D222222221,Industrias Manufactureras,Actividades de edición e impresión y de reproducción de grabaciones,Actividades de impresión y actividades de servicios conexas,Actividades de impresión,010 a 049,20090101000000000,1,101,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,2
